icecream_flavor,icecream_price,icecream_rating,customer_id,shop_city
pistachio,3.03,2,B4252,Campinas
mint chocolate chips,5.34,3,D9444,Campinas
strawberry,2.72,1,B2164,Ribeirão Pires
mint chocolate chips,2.35,4,C2949,Campinas
vanilla,3.28,4,C1904,Ribeirão Pires
mint chocolate chips,6.46,4,A9787,Campinas
cookies and cream,9.97,3,D3516,São Paulo
pistachio,6.31,4,D1025,Ribeirão Pires
cookies and cream,9.79,1,B2148,Barueri
pistachio,4.8,1,A1234,São Paulo
chocolate,8.45,1,D5888,Ribeirão Pires
cookies and cream,5.5,4,C4371,São Paulo
vanilla,3.74,4,C1904,Barueri
pistachio,7.4,1,B6646,Ribeirão Pires
strawberry,9.61,4,C2318,Barueri
cookies and cream,3.61,2,C9360,Ribeirão Pires
vanilla,3.56,2,C1904,Ribeirão Pires
mint chocolate chips,5.69,1,A2464,Ribeirão Pires
cookies and cream,4.76,3,B3946,São Paulo
mint chocolate chips,4.87,4,C2318,Ribeirão Pires
vanilla,3.6,3,D2572,Barueri
mint chocolate chips,1.31,1,C9360,Barueri
vanilla,2.3,4,D1025,São Paulo
cookies and cream,3.33,3,D8176,Barueri
vanilla,8.48,1,D6107,Campinas
vanilla,1.81,1,D7337,Campinas
cookies and cream,2.06,1,B3946,Ribeirão Pires
vanilla,9.91,3,B5004,Barueri
cookies and cream,1.76,2,C6739,Campinas
mint chocolate chips,1.5,1,A3078,Ribeirão Pires
pistachio,7.85,2,D5888,Campinas
mint chocolate chips,7.43,2,A1234,Barueri
vanilla,2.05,1,C6250,São Paulo
strawberry,7.68,1,A5346,São Paulo
strawberry,1.71,1,B2148,Ribeirão Pires
cookies and cream,1.7,3,B5004,Barueri
chocolate,9.89,3,C9360,Barueri
vanilla,9.98,3,A1252,Barueri
strawberry,8.46,2,B5911,Ribeirão Pires
cookies and cream,7.26,2,B3946,Barueri
mint chocolate chips,4.88,2,A9787,Ribeirão Pires
mint chocolate chips,7.59,2,B5911,Ribeirão Pires
pistachio,3.06,1,C2318,Ribeirão Pires
cookies and cream,3.18,2,B5911,Campinas
mint chocolate chips,4.4,3,C3529,Campinas
cookies and cream,8.99,3,C1904,Ribeirão Pires
chocolate,2.31,1,C4371,Campinas
strawberry,1.94,2,B4252,Campinas
mint chocolate chips,3.38,1,B5052,Ribeirão Pires
vanilla,4.21,4,B5911,Ribeirão Pires
chocolate,7.03,4,C2318,Ribeirão Pires
chocolate,8.62,1,C7950,Campinas
vanilla,9.54,4,A3078,Campinas
pistachio,6.74,1,C1904,Campinas
chocolate,5.9,1,C6739,Campinas
strawberry,8.9,2,D8176,Barueri
chocolate,1.19,3,A3078,Ribeirão Pires
chocolate,9.98,1,D6107,Campinas
chocolate,6.1,2,D6506,Ribeirão Pires
cookies and cream,1.63,3,A1252,Barueri
chocolate,2.58,3,B8212,Barueri
mint chocolate chips,6.3,1,B8212,São Paulo
vanilla,5.03,4,A1234,Barueri
pistachio,6.19,4,A9787,Campinas
mint chocolate chips,4.08,3,A5346,Barueri
chocolate,5.54,2,C2318,Campinas
vanilla,4.82,2,B2164,Ribeirão Pires
cookies and cream,6.81,4,C7950,São Paulo
strawberry,8.99,4,B6646,Barueri
cookies and cream,6.7,1,B4383,São Paulo
pistachio,2.65,4,A9787,São Paulo
chocolate,2.69,2,C9360,Campinas
pistachio,9.98,4,B4252,Campinas
cookies and cream,8.79,1,C4371,Ribeirão Pires
chocolate,8.21,1,C2318,Ribeirão Pires
cookies and cream,4.0,1,A8641,Ribeirão Pires
vanilla,2.54,3,B3946,Barueri
chocolate,8.04,3,D7337,Barueri
vanilla,5.42,2,C4371,Ribeirão Pires
cookies and cream,1.51,2,D9444,Barueri
mint chocolate chips,2.59,1,D6895,Campinas
vanilla,6.24,4,C2318,São Paulo
cookies and cream,3.8,2,A8641,Barueri
vanilla,8.45,1,A3907,São Paulo
cookies and cream,6.27,4,B6646,Ribeirão Pires
vanilla,2.82,3,C2318,Campinas
strawberry,1.96,1,D3516,Campinas
pistachio,3.42,1,B5004,São Paulo
vanilla,6.6,3,D6506,São Paulo
mint chocolate chips,8.47,1,A8641,Barueri
vanilla,6.37,1,B3946,Barueri
vanilla,2.23,1,B4252,Campinas
mint chocolate chips,9.89,2,A9787,Barueri
mint chocolate chips,1.16,1,D1025,Campinas
strawberry,3.27,2,C4371,Ribeirão Pires
pistachio,6.89,4,D9444,Ribeirão Pires
pistachio,5.56,2,B2148,Ribeirão Pires
strawberry,4.96,3,B5911,Ribeirão Pires
strawberry,8.58,2,C6739,Ribeirão Pires
mint chocolate chips,3.06,1,D6506,Campinas
mint chocolate chips,8.94,1,A2464,Barueri
pistachio,7.37,2,B4252,Barueri
cookies and cream,5.74,3,A1252,Ribeirão Pires
pistachio,1.57,1,C2318,Barueri
strawberry,9.09,2,C3529,Barueri
cookies and cream,5.78,4,C6739,São Paulo
chocolate,3.4,2,C9360,Campinas
chocolate,5.25,1,D3516,Campinas
mint chocolate chips,1.34,4,A1234,Campinas
strawberry,5.99,1,D6506,São Paulo
chocolate,6.43,2,B2148,Campinas
pistachio,6.51,4,A9787,Ribeirão Pires
mint chocolate chips,5.07,2,C4371,Ribeirão Pires
mint chocolate chips,3.33,1,A8641,Campinas
strawberry,8.22,4,A5289,São Paulo
vanilla,2.87,2,D2572,Ribeirão Pires
pistachio,8.22,3,C7950,Ribeirão Pires
chocolate,4.14,2,D9444,Barueri
chocolate,7.35,2,D6107,Campinas
chocolate,5.34,3,A8641,São Paulo
chocolate,9.54,4,C6505,São Paulo
chocolate,4.44,2,D6895,Campinas
pistachio,9.11,3,C3529,São Paulo
strawberry,1.36,2,A1252,Ribeirão Pires
strawberry,5.38,2,C4371,Ribeirão Pires
vanilla,5.01,4,D6506,Barueri
vanilla,2.25,4,B4252,São Paulo
mint chocolate chips,2.99,2,B4383,Barueri
cookies and cream,8.36,3,D9444,São Paulo
pistachio,9.75,3,B5911,Ribeirão Pires
chocolate,6.94,3,D1025,Campinas
vanilla,4.43,2,D8176,Ribeirão Pires
pistachio,2.43,3,A1252,Ribeirão Pires
pistachio,5.6,4,D7337,Campinas
pistachio,1.54,1,B8212,Campinas
strawberry,9.26,1,D6107,São Paulo
chocolate,6.63,3,D7337,Ribeirão Pires
cookies and cream,8.23,4,C6505,São Paulo
pistachio,1.24,4,A8641,Campinas
strawberry,1.78,2,D3516,Campinas
vanilla,8.47,4,C6250,Campinas
vanilla,3.8,4,C3529,Campinas
vanilla,4.26,2,B4383,Campinas
mint chocolate chips,1.09,2,D6107,Ribeirão Pires
pistachio,6.59,4,C2949,Barueri
strawberry,1.32,1,B5911,Barueri
vanilla,1.31,4,B5004,Barueri
vanilla,1.46,3,D6107,Ribeirão Pires
strawberry,5.26,4,D8176,São Paulo
vanilla,2.53,2,A3078,São Paulo
mint chocolate chips,7.81,3,A9787,São Paulo
mint chocolate chips,7.29,4,A1234,Barueri
strawberry,4.88,4,C9360,São Paulo
chocolate,4.3,1,C1904,Barueri
mint chocolate chips,1.01,2,B8212,Barueri
strawberry,9.67,4,A8639,São Paulo
pistachio,1.53,4,B5052,Ribeirão Pires
mint chocolate chips,2.47,4,A9787,Campinas
strawberry,8.0,3,C3529,Ribeirão Pires
chocolate,9.54,1,B4252,Ribeirão Pires
cookies and cream,2.41,4,C3529,Barueri
pistachio,6.83,2,B4252,Barueri
cookies and cream,4.45,4,A8641,Ribeirão Pires
vanilla,3.68,4,D6506,Barueri
vanilla,7.55,3,D6895,Ribeirão Pires
mint chocolate chips,1.86,2,B4252,Campinas
pistachio,4.77,3,A9787,Barueri
pistachio,5.24,1,C1904,Barueri
mint chocolate chips,1.23,2,A5289,Campinas
mint chocolate chips,9.83,1,D1025,Ribeirão Pires
strawberry,3.32,2,B5911,Barueri
vanilla,7.93,2,A5346,Barueri
pistachio,2.04,2,C2318,Ribeirão Pires
vanilla,8.14,1,B5004,São Paulo
strawberry,6.04,4,B5052,Ribeirão Pires
strawberry,7.35,3,D3516,Campinas
mint chocolate chips,6.48,4,B3946,Campinas
pistachio,8.04,2,D1025,Ribeirão Pires
pistachio,5.71,1,C2949,Ribeirão Pires
cookies and cream,6.1,2,B4252,Ribeirão Pires
mint chocolate chips,2.83,4,A9787,São Paulo
cookies and cream,4.26,3,B8212,São Paulo
mint chocolate chips,2.9,3,A8639,Campinas
chocolate,4.22,4,C4371,São Paulo
vanilla,7.01,4,C6505,Barueri
pistachio,8.59,2,D3516,Campinas
mint chocolate chips,4.17,3,C6739,Ribeirão Pires
pistachio,8.4,4,A5289,Ribeirão Pires
pistachio,7.7,2,C7950,São Paulo
mint chocolate chips,6.03,1,B3946,São Paulo
pistachio,7.35,4,B5052,Ribeirão Pires
cookies and cream,1.06,2,C6505,São Paulo
vanilla,7.84,4,C7950,Ribeirão Pires
vanilla,9.75,2,D9444,Ribeirão Pires
chocolate,5.04,1,D9444,Campinas
mint chocolate chips,2.26,1,B4383,Ribeirão Pires
chocolate,8.15,2,C4371,Ribeirão Pires
strawberry,9.15,4,B4383,Campinas
chocolate,1.39,4,A2464,Campinas
cookies and cream,2.47,1,A2464,São Paulo
chocolate,8.75,2,D6895,Campinas
cookies and cream,9.69,1,A8641,Ribeirão Pires
cookies and cream,3.04,1,D8176,São Paulo
cookies and cream,3.21,1,C2949,Barueri
pistachio,9.82,4,A5289,São Paulo
pistachio,5.45,4,D7337,Campinas
vanilla,4.56,3,B8212,São Paulo
mint chocolate chips,3.37,2,A5289,Ribeirão Pires
strawberry,8.68,2,A9787,Campinas
cookies and cream,8.55,4,D6895,São Paulo
cookies and cream,7.67,1,B2148,Ribeirão Pires
vanilla,3.99,4,A2464,Campinas
cookies and cream,6.3,3,D6895,São Paulo
cookies and cream,4.41,3,B4252,Campinas
strawberry,6.34,3,A3907,São Paulo
chocolate,2.05,4,A8639,São Paulo
mint chocolate chips,6.47,4,D5888,São Paulo
chocolate,6.38,1,B5052,Ribeirão Pires
strawberry,6.48,1,C6739,São Paulo
strawberry,3.88,2,B5911,São Paulo
chocolate,1.19,2,D6895,Ribeirão Pires
cookies and cream,3.61,3,C6505,São Paulo
cookies and cream,7.11,3,B4252,Ribeirão Pires
vanilla,3.88,3,C3529,Ribeirão Pires
vanilla,3.77,4,C6739,Ribeirão Pires
chocolate,6.44,2,A3907,Campinas
pistachio,7.97,3,D1025,Ribeirão Pires
strawberry,8.52,2,A8639,São Paulo
pistachio,2.03,4,C6739,Campinas
strawberry,5.06,1,C4371,São Paulo
cookies and cream,9.89,4,C2318,Barueri
cookies and cream,7.7,2,D6107,São Paulo
chocolate,5.62,4,C7950,Campinas
cookies and cream,1.58,2,C2949,Ribeirão Pires
strawberry,1.64,4,D6506,Ribeirão Pires
strawberry,5.55,2,A2464,Campinas
cookies and cream,2.18,3,D5888,Campinas
mint chocolate chips,3.89,1,D6895,São Paulo
chocolate,2.84,2,A3907,São Paulo
pistachio,4.71,1,B5052,Barueri
strawberry,3.91,3,C9360,Campinas
chocolate,6.25,1,B2164,São Paulo
pistachio,4.89,1,C9360,Campinas
strawberry,5.7,4,D7337,São Paulo
mint chocolate chips,2.31,4,B3946,São Paulo
cookies and cream,3.97,4,D5888,Campinas
pistachio,8.37,3,D8176,São Paulo
mint chocolate chips,6.46,2,C9360,São Paulo
cookies and cream,9.63,1,D6107,Campinas
vanilla,2.01,1,D6107,São Paulo
vanilla,8.59,4,B2164,Ribeirão Pires
vanilla,7.4,1,C2318,Campinas
chocolate,9.21,1,D9444,Campinas
mint chocolate chips,7.1,1,C4371,Barueri
mint chocolate chips,3.56,2,C1904,Barueri
vanilla,3.51,3,B5911,São Paulo
pistachio,2.39,1,B5004,Barueri
vanilla,2.05,4,A1252,Campinas
cookies and cream,5.54,1,C7950,Campinas
mint chocolate chips,8.7,4,C2318,Campinas
pistachio,7.94,3,B5052,Barueri
chocolate,9.27,3,D6895,Barueri
chocolate,4.28,3,D7337,São Paulo
mint chocolate chips,7.01,3,A1252,São Paulo
cookies and cream,8.09,1,C6505,São Paulo
vanilla,6.06,2,B5052,Campinas
strawberry,8.87,1,A1234,Barueri
vanilla,6.01,2,B3946,Campinas
cookies and cream,4.89,2,D8176,Ribeirão Pires
vanilla,2.89,1,B5911,Campinas
vanilla,6.87,3,B6646,São Paulo
chocolate,8.32,2,B5911,Barueri
mint chocolate chips,3.39,4,D6895,Campinas
vanilla,4.87,1,D8176,Barueri
vanilla,7.58,3,B5004,São Paulo
pistachio,8.85,4,B4383,Barueri
pistachio,3.6,4,C3529,Ribeirão Pires
strawberry,1.57,2,A3907,Ribeirão Pires
strawberry,1.73,2,D5888,Barueri
strawberry,7.92,1,B5004,São Paulo
mint chocolate chips,4.42,4,D6107,Ribeirão Pires
pistachio,2.98,4,D6506,Campinas
chocolate,4.19,2,B4252,Campinas
chocolate,9.25,1,D5888,Campinas
chocolate,2.89,1,B4252,Ribeirão Pires
cookies and cream,5.25,4,A2464,Campinas
pistachio,3.0,4,A8639,Barueri
chocolate,7.62,2,A3078,Barueri
chocolate,7.54,4,B5911,São Paulo
vanilla,5.68,3,D6506,Barueri
cookies and cream,5.93,2,A9787,Campinas
vanilla,8.54,3,B5004,São Paulo
strawberry,6.7,4,B4252,São Paulo
pistachio,2.18,4,D9444,São Paulo
pistachio,4.56,2,A5346,Ribeirão Pires
pistachio,9.75,1,B5911,São Paulo
cookies and cream,9.83,4,D3516,São Paulo
cookies and cream,2.92,1,C2949,Barueri
cookies and cream,7.94,1,A2464,Ribeirão Pires
chocolate,5.0,4,A8639,São Paulo
mint chocolate chips,4.66,4,B6646,São Paulo
vanilla,3.36,2,D1025,Barueri
chocolate,8.82,4,B8212,Campinas
mint chocolate chips,3.24,3,B4383,Ribeirão Pires
chocolate,9.55,3,A3078,Ribeirão Pires
mint chocolate chips,3.38,4,A5346,São Paulo
strawberry,6.72,3,C4371,Ribeirão Pires
pistachio,2.34,3,D3516,Barueri
mint chocolate chips,5.08,4,B8212,Ribeirão Pires
chocolate,4.3,2,C2949,Barueri
chocolate,5.06,2,B4252,Campinas
cookies and cream,4.46,1,C9360,São Paulo
cookies and cream,1.1,2,B2164,São Paulo
strawberry,5.78,4,C3529,São Paulo
vanilla,9.41,2,D8176,Ribeirão Pires
strawberry,7.68,3,A1234,Barueri
pistachio,4.57,3,D1025,São Paulo
strawberry,3.4,1,A2464,São Paulo
strawberry,5.24,4,C6505,São Paulo
vanilla,1.4,4,C6250,Barueri
chocolate,5.37,4,C7950,Campinas
strawberry,4.19,1,B2164,São Paulo
mint chocolate chips,6.16,2,A8641,São Paulo
cookies and cream,8.46,1,B3946,Campinas
cookies and cream,1.37,3,C7950,Barueri
chocolate,3.57,4,C6250,Ribeirão Pires
cookies and cream,4.97,2,A2464,Barueri
chocolate,2.09,3,B5004,Campinas
chocolate,8.92,4,A3907,Ribeirão Pires
vanilla,4.61,4,C9360,Ribeirão Pires
strawberry,6.22,3,A8639,São Paulo
cookies and cream,3.13,2,B8212,Barueri
chocolate,6.63,1,C4371,Ribeirão Pires
chocolate,6.26,3,C7950,Barueri
chocolate,3.01,4,D3516,Barueri
pistachio,7.86,4,C3529,São Paulo
pistachio,2.83,4,A8639,Campinas
pistachio,3.68,2,D9444,Barueri
vanilla,3.27,4,B2164,Barueri
chocolate,5.15,3,B4383,Ribeirão Pires
strawberry,4.41,1,A3907,Campinas
vanilla,9.85,2,C7950,São Paulo
mint chocolate chips,8.68,1,D6506,Barueri
cookies and cream,4.64,2,C7950,Campinas
strawberry,1.28,2,B2148,Campinas
mint chocolate chips,1.84,4,D5888,Barueri
strawberry,1.44,1,D3516,São Paulo
chocolate,6.64,2,A8639,São Paulo
vanilla,2.43,3,A3907,Campinas
cookies and cream,4.12,1,C2318,São Paulo
cookies and cream,5.23,2,C6739,Ribeirão Pires
pistachio,1.97,3,C6739,Campinas
strawberry,8.5,3,C1904,Ribeirão Pires
mint chocolate chips,4.32,2,A3907,São Paulo
chocolate,8.49,3,B5004,Ribeirão Pires
pistachio,5.55,2,C2318,Barueri
vanilla,3.64,4,C3529,São Paulo
strawberry,2.14,2,B6646,Ribeirão Pires
pistachio,6.22,3,B2164,São Paulo
cookies and cream,7.65,2,B3946,São Paulo
chocolate,3.21,3,A1234,São Paulo
cookies and cream,6.34,4,B6646,Barueri
strawberry,8.11,4,A5346,Barueri
pistachio,2.85,3,A5346,Campinas
vanilla,7.5,4,C9360,Barueri
chocolate,4.92,4,D9444,Ribeirão Pires
chocolate,1.66,3,D2572,Campinas
vanilla,6.0,4,D5888,Ribeirão Pires
mint chocolate chips,4.65,4,D2572,Ribeirão Pires
vanilla,9.79,1,B5911,Campinas
cookies and cream,5.62,2,D1025,São Paulo
chocolate,9.71,2,D6107,São Paulo
mint chocolate chips,2.27,3,C6739,Campinas
strawberry,7.85,4,C2949,Ribeirão Pires
strawberry,7.82,3,B4383,Campinas
chocolate,8.58,2,D8176,Barueri
vanilla,5.15,3,C9360,Ribeirão Pires
vanilla,4.33,2,B5052,Barueri
pistachio,3.27,3,B6646,São Paulo
strawberry,7.64,4,D7337,São Paulo
strawberry,1.95,1,A3078,Campinas
pistachio,5.7,1,C2318,Ribeirão Pires
pistachio,8.4,1,B2164,Campinas
vanilla,6.6,4,B3946,São Paulo
pistachio,8.1,2,C6739,Ribeirão Pires
strawberry,9.07,1,B5004,Ribeirão Pires
strawberry,7.71,3,D6506,Campinas
mint chocolate chips,9.33,2,B2164,Barueri
cookies and cream,6.2,2,B5911,São Paulo
pistachio,2.38,3,C9360,Ribeirão Pires
pistachio,6.03,2,A3907,Barueri
chocolate,2.09,1,C7950,Barueri
mint chocolate chips,4.4,4,A5346,Campinas
mint chocolate chips,5.48,4,D6895,Ribeirão Pires
pistachio,8.26,1,D2572,Barueri
cookies and cream,6.15,3,B6646,São Paulo
chocolate,2.31,4,D7337,Campinas
pistachio,1.61,3,B6646,Barueri
pistachio,6.21,1,A5289,Campinas
chocolate,5.91,4,B2164,São Paulo
strawberry,6.32,4,D3516,São Paulo
cookies and cream,7.6,4,C6739,Campinas
pistachio,5.94,2,D3516,Ribeirão Pires
strawberry,5.43,2,B5004,Campinas
chocolate,2.67,2,C6505,Barueri
cookies and cream,4.68,3,A8641,São Paulo
pistachio,6.63,3,D2572,Ribeirão Pires
cookies and cream,4.58,3,A8641,São Paulo
strawberry,2.11,1,C6505,Campinas
cookies and cream,3.44,1,D8176,Campinas
vanilla,7.44,3,A3907,Campinas
vanilla,6.54,4,D5888,Barueri
cookies and cream,5.04,2,B5911,Ribeirão Pires
mint chocolate chips,8.11,2,D7337,São Paulo
pistachio,2.67,3,C9360,São Paulo
vanilla,7.1,3,A9787,Barueri
vanilla,9.85,3,B5052,Barueri
chocolate,2.26,1,D8176,Campinas
vanilla,7.67,2,B2148,Barueri
pistachio,9.87,2,B6646,São Paulo
vanilla,7.3,4,A1234,Ribeirão Pires
pistachio,1.65,3,C9360,Campinas
strawberry,9.09,4,A8641,Campinas
mint chocolate chips,9.11,3,D6107,São Paulo
chocolate,8.69,3,C4371,Ribeirão Pires
vanilla,9.06,1,B5911,Campinas
mint chocolate chips,8.24,1,D9444,Campinas
mint chocolate chips,5.47,2,C6505,Barueri
strawberry,4.82,1,D7337,Ribeirão Pires
strawberry,1.71,1,A8641,Ribeirão Pires
mint chocolate chips,2.33,3,C6505,Campinas
strawberry,8.11,2,A3907,Ribeirão Pires
vanilla,3.52,4,D3516,Barueri
mint chocolate chips,5.06,2,B2164,São Paulo
pistachio,5.26,3,B5004,Barueri
mint chocolate chips,3.53,1,A9787,Campinas
chocolate,6.84,1,C2949,São Paulo
pistachio,8.04,2,B5052,Campinas
cookies and cream,9.01,3,B4383,Barueri
mint chocolate chips,4.81,2,A9787,Campinas
pistachio,2.35,1,D2572,Campinas
strawberry,2.62,3,C2949,São Paulo
chocolate,7.96,4,A9787,Barueri
mint chocolate chips,8.32,3,B8212,São Paulo
mint chocolate chips,5.66,2,C6505,São Paulo
strawberry,6.66,3,A5289,São Paulo
pistachio,3.14,1,D7337,Campinas
vanilla,9.01,2,B4383,Campinas
vanilla,2.38,1,C2318,Barueri
pistachio,1.29,4,A1234,Barueri
mint chocolate chips,5.97,1,C9360,Ribeirão Pires
cookies and cream,2.42,3,B2164,Campinas
mint chocolate chips,2.94,4,A1252,Campinas
pistachio,4.84,4,C3529,Barueri
pistachio,9.11,2,B4252,Ribeirão Pires
chocolate,8.11,4,C6739,Ribeirão Pires
strawberry,9.62,1,A3907,Campinas
mint chocolate chips,4.46,4,A5346,Campinas
cookies and cream,9.69,1,C2318,Campinas
chocolate,8.77,3,A8639,Campinas
strawberry,5.74,1,A5289,São Paulo
mint chocolate chips,7.7,2,C7950,Barueri
chocolate,1.65,3,B4383,Ribeirão Pires
cookies and cream,3.9,4,B5004,Campinas
vanilla,3.98,3,A1234,Ribeirão Pires
pistachio,1.51,2,A2464,Campinas
mint chocolate chips,9.04,1,D2572,Ribeirão Pires
pistachio,7.3,1,D5888,Ribeirão Pires
strawberry,8.25,3,A9787,Barueri
strawberry,7.02,4,A9787,Ribeirão Pires
strawberry,3.47,2,D6506,Campinas
pistachio,7.87,3,C2949,São Paulo
pistachio,2.38,2,A1252,Campinas
strawberry,2.09,1,C7950,Barueri
pistachio,5.27,3,B4383,Barueri
mint chocolate chips,5.82,1,C6250,Barueri
chocolate,2.04,2,C6505,Barueri
strawberry,6.53,3,C3529,Campinas
vanilla,7.07,3,A5346,Ribeirão Pires
pistachio,7.4,1,B6646,Campinas
mint chocolate chips,5.46,3,C4371,Campinas
pistachio,5.91,2,D1025,São Paulo
mint chocolate chips,9.35,3,A5346,Barueri
vanilla,8.49,2,A5289,Campinas
cookies and cream,9.65,4,A3907,Barueri
chocolate,3.39,1,B8212,Campinas
strawberry,2.15,2,D3516,Barueri
cookies and cream,3.9,1,C7950,Campinas
vanilla,1.46,1,D8176,Barueri
chocolate,3.91,3,C6250,São Paulo
strawberry,4.28,2,C3529,Ribeirão Pires
vanilla,2.52,1,C7950,Ribeirão Pires
strawberry,8.92,4,A5346,São Paulo
vanilla,4.89,4,B2164,São Paulo
mint chocolate chips,1.55,4,D6895,Ribeirão Pires
chocolate,4.32,1,D1025,Barueri
vanilla,8.6,3,D5888,Ribeirão Pires
vanilla,6.8,1,D9444,Barueri
vanilla,7.17,1,D3516,Campinas
strawberry,3.57,2,C4371,São Paulo
pistachio,6.45,3,B5911,São Paulo
strawberry,6.83,4,C1904,Campinas
pistachio,2.51,3,D8176,São Paulo
chocolate,1.84,2,D5888,São Paulo
mint chocolate chips,6.41,1,A5346,Ribeirão Pires
pistachio,3.11,4,C2318,Ribeirão Pires
vanilla,9.54,1,C4371,Barueri
vanilla,6.96,2,C2318,São Paulo
vanilla,8.95,2,A8641,Barueri
strawberry,9.96,4,D9444,Barueri
strawberry,7.44,4,D7337,São Paulo
pistachio,7.2,3,A3907,Campinas
cookies and cream,2.75,4,D5888,Barueri
strawberry,6.72,1,C7950,São Paulo
mint chocolate chips,4.61,2,B2148,Ribeirão Pires
strawberry,2.14,4,A3078,Campinas
pistachio,6.39,1,B5004,Campinas
vanilla,6.82,1,B4383,Barueri
strawberry,2.0,2,C9360,Barueri
mint chocolate chips,3.73,2,B4383,Campinas
vanilla,9.62,3,A5289,Campinas
vanilla,4.35,1,A3907,Campinas
pistachio,8.53,3,D2572,Ribeirão Pires
pistachio,1.68,1,C3529,São Paulo
strawberry,2.51,2,D7337,Campinas
chocolate,9.69,3,A8641,São Paulo
strawberry,8.38,2,C1904,Barueri
strawberry,3.86,4,D2572,Campinas
vanilla,1.62,4,B2164,Campinas
mint chocolate chips,8.89,4,B5911,Barueri
cookies and cream,7.17,3,B4252,São Paulo
strawberry,8.9,3,D5888,Campinas
cookies and cream,2.85,3,C2318,São Paulo
pistachio,2.84,2,B5004,Campinas
pistachio,7.2,4,B6646,Ribeirão Pires
mint chocolate chips,6.33,2,D2572,Ribeirão Pires
cookies and cream,5.47,4,D9444,Barueri
chocolate,7.38,1,C3529,Ribeirão Pires
mint chocolate chips,2.61,3,A5346,Campinas
pistachio,9.89,2,B5052,São Paulo
chocolate,5.31,3,B4383,Ribeirão Pires
mint chocolate chips,3.01,2,A2464,Ribeirão Pires
chocolate,1.02,4,B5052,Barueri
cookies and cream,1.97,2,D9444,Ribeirão Pires
pistachio,1.2,4,D2572,Barueri
pistachio,2.1,3,B5911,Ribeirão Pires
cookies and cream,5.67,2,B2148,Barueri
mint chocolate chips,5.4,1,B6646,Campinas
vanilla,9.87,1,B5911,São Paulo
mint chocolate chips,1.75,4,B2148,São Paulo
vanilla,5.28,1,B2164,São Paulo
chocolate,1.8,2,A3078,Barueri
chocolate,7.94,4,A2464,São Paulo
pistachio,5.44,2,D2572,São Paulo
strawberry,9.15,1,C3529,Barueri
pistachio,6.36,3,D8176,Campinas
mint chocolate chips,3.89,2,A3907,Ribeirão Pires
strawberry,8.15,1,B5052,São Paulo
pistachio,5.09,3,A3907,São Paulo
vanilla,5.17,3,A1234,São Paulo
pistachio,5.35,2,D6107,Campinas
chocolate,1.65,2,A5289,São Paulo
pistachio,8.38,1,A8641,Barueri
chocolate,4.24,2,A8639,Ribeirão Pires
strawberry,1.89,2,B2148,Barueri
mint chocolate chips,4.49,1,D3516,Barueri
strawberry,5.65,2,B3946,Barueri
pistachio,3.74,1,D5888,Barueri
mint chocolate chips,9.23,2,A9787,Campinas
mint chocolate chips,4.23,1,B4252,São Paulo
pistachio,7.66,4,D9444,São Paulo
mint chocolate chips,2.06,3,D6107,Campinas
cookies and cream,7.29,4,C4371,Ribeirão Pires
cookies and cream,7.29,3,A5346,Campinas
pistachio,3.14,4,C6505,Campinas
chocolate,3.03,2,A1234,Campinas
mint chocolate chips,1.36,2,C6505,São Paulo
chocolate,3.75,2,B2164,Barueri
vanilla,5.63,2,D1025,Barueri
cookies and cream,3.86,4,D9444,Barueri
vanilla,7.63,4,C3529,Campinas
cookies and cream,6.82,4,A5289,Campinas
pistachio,5.52,2,B3946,São Paulo
strawberry,5.0,1,B5004,Ribeirão Pires
mint chocolate chips,8.39,1,C4371,São Paulo
chocolate,9.25,3,D8176,São Paulo
chocolate,9.2,4,D6107,Barueri
strawberry,4.94,3,B2148,Ribeirão Pires
cookies and cream,7.06,2,D2572,Ribeirão Pires
vanilla,2.61,3,D7337,Campinas
strawberry,7.09,3,B5052,Barueri
cookies and cream,7.27,1,D7337,São Paulo
chocolate,8.28,4,C4371,Ribeirão Pires
cookies and cream,5.71,3,D1025,Ribeirão Pires
cookies and cream,9.64,1,D6107,Campinas
mint chocolate chips,6.34,4,C3529,Campinas
mint chocolate chips,8.42,4,D2572,Barueri
strawberry,9.43,2,B4383,São Paulo
vanilla,4.65,1,C6505,Barueri
pistachio,8.47,3,A5346,Barueri
mint chocolate chips,5.88,2,D5888,Campinas
mint chocolate chips,3.3,1,D6107,São Paulo
chocolate,5.14,4,D9444,São Paulo
chocolate,1.82,4,D6107,Campinas
chocolate,2.72,4,D2572,São Paulo
cookies and cream,1.4,1,A2464,Barueri
